name,address,province,city,district,business_scope,contact,phone,registered_capital,registered_capital_raw,business_status,industry_code,tech_keywords,credit_score,role,is_verified,verification_status,source,source_company_id,source_url,source_query,uscc,establishment_date,website,phones_count,crucial_count,tags,raw_industries,scraped_at
深圳市晶钛光学股份有限公司,深圳市光明新区凤凰街道凤凰社区汇通路269号得润电子工业园B栋402,广东省,深圳市,光明区,"投资兴办实业（具体项目另行申报）,信息咨询（不含限制项目）,市场营销策划,国内贸易,经进出口业务,摄像头镜头,数码机镜头,光学镜片,光电产品,电子塑胶产品,五金的产品,精密组件产品",覃**,00000000000,5924.07,5924.07万人民币,存续,,"塑料零件及其他塑料制品制造,商务服务业,其他商务服务业,其他未列明商务服务业",80.0,enterprise,true,approved,tianxiagongchang.com,4146894,https://www.tianxiagongchang.com/detail/4146894_shen-zhen-shi-jing-tai-guang-xue-gu-fen-you-xian-gong-si,摄像头,91440300MA5EW9059F,2017-12-01,http://www.kingtiop.com,3,2,"存续,真实工厂","塑料零件及其他塑料制品制造,商务服务业,其他商务服务业,其他未列明商务服务业",2026-09-15T16:08:20.726521+00:00
深圳小湃科技有限公司,深圳市南山区粤海街道高新区社区高新南一道008号创维大厦A806,广东省,深圳市,,"智慧教育设备,经营货物进出口,智能门及智能锁,智能系统技术,文化用品,电信终端设备,网络设备,智能音箱,电器产品的安装、维修、保养及技术支持,网络安防系统,技术服务,电子、通信技术的研发及技术服务,针纺织品,计算机网络技术,通讯终端设备接入设备,门磁,智能会议屏,室内外LED显示系统,液晶监视器,设计、制作、代理、发布广告,多媒体信息系统系列产品,智能音响,玩具,监控产品,创维盒子,摄像头,烟感,创维小湃,信息系统集成服务,工艺礼品,信息技术咨询服务,集成电路,生活用品和日用品的销售,数码产品,音视频图像存储,智能安防设备,智慧城市设备,电子白板,智慧办公系统及终端,数字标牌,广告信息发布系统,大屏幕液晶拼接系统,电子产品,智能投影,国内贸易,智能开关插座,服装鞋帽,管理系统,灯具,视听产品,投影",王**,00000000000,10000.0,10000.00万人民币,存续,,"医疗用品及器材零售,医药及医疗器材专门零售,零售业",80.0,enterprise,true,approved,tianxiagongchang.com,4367859,https://www.tianxiagongchang.com/detail/4367859_shen-zhen-xiao-pai-ke-ji-you-xian-gong-si,摄像头,91440300MA5GG6346Q,2020-11-16,,3,1,存续,"医疗用品及器材零售,医药及医疗器材专门零售,零售业",2026-09-15T16:08:20.726521+00:00
宁波普金通信设备有限公司,浙江省宁波市海曙区望春工业园区科茂路456号,浙江省,宁波市,海曙区,"通信设备的制造、加工、测试、维修,通信技术开发,计算机软硬件开发及相关技术服务,仪器仪表批发",高**,00000000000,5100.0,5100万人民币,存续,,"软件开发,通信系统设备制造",80.0,enterprise,true,approved,tianxiagongchang.com,1625307,https://www.tianxiagongchang.com/detail/1625307_ning-bo-pu-jin-tong-xin-she-bei-you-xian-gong-si,通信设备,91330212557994401W,2010-08-13,,6,1,"存续,真实工厂","软件开发,通信系统设备制造",2026-09-15T16:08:20.726521+00:00
泉州市安邦通信设备有限公司,泉州市鲤城区龙山路1号安邦大厦,福建省,泉州市,鲤城区,"通信设备,制造,电子计算机,销售：通信设备",陈*,00000000000,5885.5,5885.5万人民币,存续,,"通信设备制造,通信系统设备制造",80.0,enterprise,true,approved,tianxiagongchang.com,2736309,https://www.tianxiagongchang.com/detail/2736309_quan-zhou-shi-an-bang-tong-xin-she-bei-you-xian-gong-si,通信设备,913505007053522339,1999-04-20,,16,1,"存续,真实工厂","通信设备制造,通信系统设备制造",2026-09-15T16:08:20.726521+00:00
河北冠辰通信设备有限公司,河北省衡水市景县广川工业区,河北省,衡水市,景县,"通信系统设备制造,加工,销售铁塔,铝塔,钢结构制品,路灯杆,铝合金制品,抱杆,抱杆类产品,硅胶制品,热喷涂,测风塔,高速公路护栏,波纹涵管,电力工程,广播电视塔,200米以下,中波塔,电视塔维修维护,改造防腐,钢结构工程施工,铁塔及基站维护施工,铁塔及附件搬迁,安装施工,地基与基础工程施工,房屋建筑工程施工,防雷接地网施工,避雷工程施工总承包,土建基础施工,通信设备租赁,机械加工,货物或技术进出口",杨**,00000000000,10800.0,10800万人民币,存续,,"金属结构制造,通信系统设备制造",80.0,enterprise,true,approved,tianxiagongchang.com,3013926,https://www.tianxiagongchang.com/detail/3013926_he-bei-guan-chen-tong-xin-she-bei-you-xian-gong-si,通信设备,91131127MA07X4063E,2016-10-26,,11,1,"存续,真实工厂","金属结构制造,通信系统设备制造",2026-09-15T16:08:20.726521+00:00
河间市腾迈通信设备有限公司,河间市留古寺镇闫村,河北省,沧州市,河间市,"电线电缆,线路铁件,钢绞线,木杆,塑料管材,井具,金具,综合信息柜,分纤箱,配电柜,皮线光缆,光纤配套产品,通信设备,电力设备,不锈钢制品,塑料制品,电缆,橡胶制品,劳保用品,保温材料,五金产品,热镀锌钢丝销售",闫**,00000000000,8000.0,8000万人民币,存续,,"金属丝绳及其制品制造,通信系统设备制造",80.0,enterprise,true,approved,tianxiagongchang.com,3433148,https://www.tianxiagongchang.com/detail/3433148_he-jian-shi-teng-mai-tong-xin-she-bei-you-xian-gong-si,通信设备,911309840748935188,2013-08-08,,4,2,"存续,真实工厂","金属丝绳及其制品制造,通信系统设备制造",2026-09-15T16:08:20.726521+00:00
盐城市星地通信设备有限公司,建湖县高新技术经济区南环路222号,江苏省,盐城市,建湖县,"卫星移动通信终端销售,卫星通信服务,导航终端制造,导航终端销售,通信设备制造,通讯设备销售,销售,卫星移动通信终端制造,人工智能应用软件开发,技术进出口,网络技术服务,通信设备零部件加工,货物进出口,软件开发",周*,00000000000,2000.0,2000万人民币,存续,,"通信系统设备制造,机械零部件加工,电子器件制造",80.0,enterprise,true,approved,tianxiagongchang.com,281406,https://www.tianxiagongchang.com/detail/281406_yan-cheng-shi-xing-di-tong-xin-she-bei-you-xian-gong-si,通信设备,91320902746223809U,2003-01-27,,12,1,"存续,真实工厂","通信系统设备制造,机械零部件加工,电子器件制造",2026-09-15T16:08:20.726521+00:00
中宝通信设备制造（大连）有限公司,辽宁省大连市甘井子区大连湾镇毛茔子村,辽宁省,大连市,甘井子区,"通信设备制造,有色金属压延加工,金属制品销售,金属制品研发,安全技术防范系统设计施工服务,信息安全设备制造,信息安全设备销售,照明器具销售,国内贸易代理,国内货物运输代理,金属加工机械制造,金属切削机床制造,金属切削加工服务",宫**,00000000000,1500.0,1500万人民币,存续,,"交通及公共管理用金属标牌制造,通信设备制造",80.0,enterprise,true,approved,tianxiagongchang.com,849200,https://www.tianxiagongchang.com/detail/849200_zhong-bao-tong-xin-she-bei-zhi-zao-da-lian-you-xian-gong-si,通信设备,91210211MA10Q1UA6X,2020-11-18,,5,2,"存续,真实工厂","交通及公共管理用金属标牌制造,通信设备制造",2026-09-15T16:08:20.726521+00:00
慈溪中关通信设备有限公司,慈溪市新浦镇六甲村张丁路252号,浙江省,宁波市,慈溪市,"通信设备及配件,塑料制品,五金配件,家用电器制造、加工",张**,00000000000,1800.0,1800万人民币,存续,,"玻璃纤维和玻璃纤维增强塑料制品制造,通信系统设备制造",80.0,enterprise,true,approved,tianxiagongchang.com,1404652,https://www.tianxiagongchang.com/detail/1404652_ci-xi-zhong-guan-tong-xin-she-bei-you-xian-gong-si,通信设备,91330282MA281H1M6U,2016-02-15,,5,1,"存续,真实工厂","玻璃纤维和玻璃纤维增强塑料制品制造,通信系统设备制造",2026-09-15T16:08:20.726521+00:00
索利奥帕通信设备制造（苏州）有限公司,苏州高新区科技城雁荡山路206号一号厂房北车间,江苏省,苏州市,虎丘区,"通信设备制造,通用设备制造（不含特种设备制造）,专用设备制造（不含许可类专业设备制造）,计算器设备制造,电子元器件与机电组件设备制造,电子专用设备制造,生态环境监测及检测仪器仪表制造,环境保护专用设备制造,环境应急检测仪器仪表制造,大气污染监测及检测仪器仪表制造,环境应急技术装备制造,安防设备制造,温室气体排放控制装备制造,信息系统集成服务,信息安全设备制造,信息系统运行维护服务,网络与信息安全软件开发,信息技术咨询服务,计算机软硬件及外围设备制造,电子元器件制造,软件开发,城市轨道交通设备制造,轨道交通通信信号系统开发,轨道交通专用设备,关键系统及部件销售,高铁设备、配件制造,金属结构制造,其他电子器件制造,智能仪器仪表制造,技术服务,技术开发,技术咨询,园林绿化工程施工,规划设计管理,五金产品批发,电线",王**,00000000000,5000.0,5000万人民币,存续,,"铁路专用设备及器材、配件制造,通信设备制造",80.0,enterprise,true,approved,tianxiagongchang.com,1985051,https://www.tianxiagongchang.com/detail/1985051_suo-li-ao-pa-tong-xin-she-bei-zhi-zao-su-zhou-you-xian-gong-si,通信设备,91320505MA2140W23D,2020-03-27,,6,4,"存续,真实工厂","铁路专用设备及器材、配件制造,通信设备制造",2026-09-15T16:08:20.726521+00:00
重庆普天博威通信设备有限公司,重庆市巴南区界石镇石佛路8号附13（耐德环境装备工业园金工坊）16#厂房,重庆市,重庆市,巴南区,"通信器材,钣金产品,五金,通信设备,通信线缆,通信终端产品,电源设备,水利自动化设备,电力自动化设备,仪器仪表,电力微机保护设备,交电,计算机及配件,电气设备,通用机械,光通信设备,电子产品,广播电视设备,电子元器件,电气机械及器材",李**,00000000000,1200.0,1200万人民币,存续,,"通信设备制造,工程和技术研究和试验发展",80.0,enterprise,true,approved,tianxiagongchang.com,2673271,https://www.tianxiagongchang.com/detail/2673271_chong-qing-pu-tian-bo-wei-tong-xin-she-bei-you-xian-gong-si,通信设备,91500107666407501H,2007-08-30,http://www.povitel.cn,10,1,"存续,真实工厂","通信设备制造,工程和技术研究和试验发展",2026-09-15T16:08:20.726521+00:00
高信通达（北京）通信设备制造有限公司,北京市北京经济技术开发区（大兴）长恒路20号院8号楼2层201,北京市,北京市,大兴区,"通信设备制造,电子元器件制造,网络设备制造,通信设备销售,广播电视传输设备销售,网络设备销售,光通信设备制造,终端测试设备制造,移动终端设备制造,卫星移动通信终端制造,移动通信设备制造,移动通信设备销售,5G通信技术服务,技术服务,技术开发,技术咨询,技术交流、技术转让,技术推广,信息系统集成服务,软件开发,终端测试设备销售,广播电视传输设备制造,货物进出口,技术进出口,进出口代理",杨**,00000000000,3000.0,3000万人民币,存续,,"其他卫星传输服务,计算机、通信和其他电子设备制造业,通信设备制造,通信系统设备制造",80.0,enterprise,true,approved,tianxiagongchang.com,3598619,https://www.tianxiagongchang.com/detail/3598619_gao-xin-tong-da-bei-jing-tong-xin-she-bei-zhi-zao-you-xian-gong-si,通信设备,91330283MA2J63N56C,2021-04-12,,6,1,"存续,真实工厂,曾用名,高信达（宁波）通信设备制造有限公司","其他卫星传输服务,计算机、通信和其他电子设备制造业,通信设备制造,通信系统设备制造",2026-09-15T16:08:20.726521+00:00
湖北博臻光通信设备有限公司,湖北省黄冈市黄州区陈策楼镇六庙村综合楼二楼,湖北省,黄冈市,黄州区,"光通信设备,光电子器件,人工智能电子产品",董*,00000000000,1000.0,1000万人民币,存续,,通信终端设备制造,80.0,enterprise,true,approved,tianxiagongchang.com,2342268,https://www.tianxiagongchang.com/detail/2342268_hu-bei-bo-zhen-guang-tong-xin-she-bei-you-xian-gong-si,光通信,91421100MA49EHTU5H,2020-01-17,,2,1,"存续,真实工厂",通信终端设备制造,2026-09-15T16:08:20.726521+00:00
蕊迪光通信科技（中山）有限公司,中山市南区渡头村渡兴东路73号,广东省,中山市,中山市,"光通信器材、设备,光纤光缆,技术咨询服务,货物及技术进出口",甘**,00000000000,200.0,200万人民币,存续,,"通信系统设备制造,其他未列明制造业",80.0,enterprise,true,approved,tianxiagongchang.com,2137703,https://www.tianxiagongchang.com/detail/2137703_rui-di-guang-tong-xin-ke-ji-zhong-shan-you-xian-gong-si,光通信,91442000MA4W788Q7P,2017-02-14,,4,2,"存续,真实工厂,曾用名,蕊迪光通讯科技（中山）有限公司","通信系统设备制造,其他未列明制造业",2026-09-15T16:08:20.726521+00:00
宁波新恒光通信设备有限公司,浙江省慈溪市观海卫镇昌兴村,浙江省,宁波市,慈溪市,"光通信设备及其配件,家用电器,电器配件,五金配件,塑料制品制造、加工,自营和代理货物和技术的进出口",沈*,00000000000,200.0,200万人民币,存续,,"通信终端设备制造,通信系统设备制造",80.0,enterprise,true,approved,tianxiagongchang.com,3424518,https://www.tianxiagongchang.com/detail/3424518_ning-bo-xin-heng-guang-tong-xin-she-bei-you-xian-gong-si,光通信,91330282MA2815D26M,2015-11-11,,5,1,"存续,真实工厂","通信终端设备制造,通信系统设备制造",2026-09-15T16:08:20.726521+00:00
武汉锐创光通信科技有限公司,武汉市东湖新技术开发区高新四路40号葛洲坝太阳城4栋4层02室,湖北省,武汉市,江夏区,"光通信器件,通信设备(专营除外）,网络产品,软件的开发、生产、销售及售后服务",江**,00000000000,50.0,50万人民币,存续,,"光电子器件制造,其他电子设备制造",80.0,enterprise,true,approved,tianxiagongchang.com,1451306,https://www.tianxiagongchang.com/detail/1451306_wu-han-rui-chuang-guang-tong-xin-ke-ji-you-xian-gong-si,光通信,91420100562315653H,2010-10-08,http://www.sinxon.com,4,2,"存续,真实工厂","光电子器件制造,其他电子设备制造",2026-09-15T16:08:20.726521+00:00
深圳市振兴光通信股份有限公司东莞分公司,广东省东莞市凤岗镇东深路凤岗段208号凤岗天安数码城6号楼1103室,广东省,东莞市,东莞市,"工业交换机,工业光纤收发器,多媒体通信产品,光通信产品,计算机信息系统集成,软件开发销售,工业交换机,工业光纤收发器,多媒体通信产品,光通信产品",周**,00000000000,,,存续,,"其他电子元件制造,电子器件制造",80.0,enterprise,true,approved,tianxiagongchang.com,2495107,https://www.tianxiagongchang.com/detail/2495107_shen-zhen-shi-zhen-xing-guang-tong-xin-gu-fen-you-xian-gong-si-dong-guan-fen-gong-si,光通信,91441900MA540D7L1K,2019-11-05,,4,1,"存续,真实工厂","其他电子元件制造,电子器件制造",2026-09-15T16:08:20.726521+00:00
新菲光通信技术有限公司,深圳市光明区凤凰街道东坑社区凤归路3号2栋五层,广东省,深圳市,光明区,"光学影像模组,光学光电元器件,光通信模块,光器件,光组件,通讯子系统,电子元器件,显示器件,国内贸易,经营进出口业务,光学影像模组,光学光电元器件,光通信模块,光器件,光组件,通讯子系统,电子元器件,显示器件",蔡**,00000000000,10144.81,10144.811189万人民币,存续,,"光电子器件制造,其他电子器件制造",80.0,enterprise,true,approved,tianxiagongchang.com,2626328,https://www.tianxiagongchang.com/detail/2626328_xin-fei-guang-tong-xin-ji-shu-you-xian-gong-si,光通信,91440300MA5GEKL64K,2020-10-20,https://www.npcfast.com?type=1,1,0,"存续,真实工厂","光电子器件制造,其他电子器件制造",2026-09-15T16:08:20.726521+00:00
